Series Name,Series Code,Country Name,Country Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
GDP (current US$),NY.GDP.MKTP.CD,Portugal,PRT,1.34796E+11,1.65226E+11,1.89382E+11,1.97254E+11,2.08756E+11,2.40496E+11,2.63416E+11,2.44668E+11,2.38113E+11,2.45118E+11,2.16224E+11,2.26434E+11,2.29902E+11,1.99394E+11,2.06426E+11,2.21358E+11,2.42313E+11,2.39987E+11,2.29032E+11,2.53663E+11
GDP (current US$),NY.GDP.MKTP.CD,Puerto Rico,PRI,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000,1.00352E+11,1.01565E+11,1.0245E+11,1.02446E+11,1.03376E+11,1.04337E+11,1.03446E+11,1.00958E+11,1.05126E+11,1.0302E+11,1.06526E+11
GDP (current US$),NY.GDP.MKTP.CD,Qatar,QAT,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,1.1527E+11,97798351648,1.25122E+11,1.67775E+11,1.86834E+11,1.98728E+11,2.06225E+11,1.6174E+11,1.51732E+11,1.61099E+11,1.83335E+11,1.75838E+11,1.44411E+11,1.79677E+11
GDP (current US$),NY.GDP.MKTP.CD,Romania,ROU,46066101951,57806506024,74972669057,98452791983,1.22023E+11,1.74585E+11,2.14314E+11,1.74104E+11,1.70029E+11,1.92614E+11,1.79133E+11,1.8979E+11,1.99712E+11,1.77882E+11,1.85287E+11,2.10147E+11,2.43317E+11,2.51019E+11,2.51362E+11,2.84088E+11
GDP (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,3.4547E+11,4.30348E+11,5.91017E+11,7.64017E+11,9.89931E+11,1.29971E+12,1.66085E+12,1.22264E+12,1.52492E+12,2.04593E+12,2.2083E+12,2.29247E+12,2.05924E+12,1.36348E+12,1.27679E+12,1.5742E+12,1.65733E+12,1.69311E+12,1.48936E+12,1.77878E+12
GDP (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,1964832512,2137156727,2375376873,2932340855,3318107347,4068224991,5177230923,5671592572,6121529488,6881379762,7650671477,7815975294,8234762201,8539424910,8690878328,9252834120,9642440646,10356327149,10184345442,11070356519
GDP (current US$),NY.GDP.MKTP.CD,Samoa,WSM,281793623.8,333428715.8,407749562.6,476801793.2,499923757.8,573548459.8,641346191.7,628006115.4,680250453.1,744104842.1,773157453.3,797728653.3,796698269.2,824160018.2,843929640,884847176.2,878435084.2,912944537.8,868904477.7,843842416.5
GDP (current US$),NY.GDP.MKTP.CD,San Marino,SMR,1168269231,1464326161,1723750000,1785847531,1908167106,2185874624,2393437820,2056126702,1881214371,1813752784,1604779648,1678841812,1673973695,1419394771,1468377272,1528630707,1655300873,1616188702,1541204338,..
GDP (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,85171308.17,102085583.5,114582561.6,136450274.7,142775597.3,149146423.1,188021190.6,187820464.6,196652514.3,231489270.1,250680845.7,300554483.6,346528329.2,316066072.3,345495615,375614126.2,412253809.7,427425039.7,472551022.5,526653790.7
GDP (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,1.89606E+11,2.15808E+11,2.58742E+11,3.2846E+11,3.769E+11,4.15965E+11,5.19797E+11,4.29098E+11,5.28207E+11,6.71239E+11,7.35975E+11,7.46647E+11,7.5635E+11,6.5427E+11,6.44936E+11,6.88586E+11,8.16579E+11,8.03616E+11,7.03368E+11,8.33541E+11
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,7006402592,8768721956,10076817278,11009032665,11697918803,13994218939,16853991177,16145868285,16121314671,17814284622,17660871726,18918668644,19797254643,17774766636,19040312815,20996564752,23116897847,23398811424,24493157583,27625388352
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,17120906918,22482365322,26141968161,27683225959,32482070360,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394239475,47062206678,39655958843,40692643373,44179055280,50640650221,51514222382,53356480454,63082047650
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,697518248.2,705704816,839319927.3,919103254.5,1016418229,1033561654,967199594,847397850.1,969936525.3,1065826670,1059498884,1328091522,1387581392,1416001322,1490228319,1573433081,1636312010,1684373490,1261198524,1454458184
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,1253340520,1385810072,1448536631,1650494367,1885112202,2158496873,2505458705,2453899847,2578026297,2942546781,3801862611,4920343195,5015157816,4218723875,3674794530,3719369107,4085114794,4076578543,4063289450,4042237864
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,92537752709,97645448284,1.15035E+11,1.27808E+11,1.4863E+11,1.80942E+11,1.93612E+11,1.94152E+11,2.39809E+11,2.79351E+11,2.95087E+11,3.07576E+11,3.14851E+11,3.08004E+11,3.18832E+11,3.43193E+11,3.76998E+11,3.75473E+11,3.45296E+11,3.96987E+11
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,936089385.5,985865921.8,1022905028,1245251397,1253072626,1263687151,1191620112,1185474860,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,35297794386,46919965224,57437444469,62808723477,70767338922,86563986799,1.0088E+11,89399303222,91162836320,99922685425,94623731086,98935222175,1.01437E+11,88900883131,89952699525,95649966261,1.06138E+11,1.0572E+11,1.06697E+11,1.16527E+11
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,23489890274,29634713641,34414784504,36206395971,39481045038,48067401207,55779427740,50567734886,48208240226,51583869785,46577793184,48415657265,49997186439,43107506024,44766722791,48589100043,54177882426,54331588482,53706800044,61748586535
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,346405301.7,417671431.8,468008069.8,552862587.8,617254747.4,695295347.6,776339395.2,805561762.9,898133796.3,1063889652,1185215902,1285917750,1335579570,1307908070,1379482147,1469787256,1615479409,1619154819,1536148246,1631486532
GDP (current US$),NY.GDP.MKTP.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,4577000000,5024999992,5335000000,5534000000,5609000000,5856000006,6485000000,6883000000,7628000011
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,1.29088E+11,1.9702E+11,2.55807E+11,2.88868E+11,3.03861E+11,3.33075E+11,3.16132E+11,3.29753E+11,4.17365E+11,4.58202E+11,4.34401E+11,4.00886E+11,3.81199E+11,3.4671E+11,3.23586E+11,3.81449E+11,4.0416E+11,3.88532E+11,3.3762E+11,4.19015E+11
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,..,..,..,..,..,..,14586253383,12231264525,14602072411,14907308933,11931472169,18426469017,13962212847,11997800760,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,7.08757E+11,9.07492E+11,1.06906E+12,1.15372E+12,1.2604E+12,1.474E+12,1.63186E+12,1.49147E+12,1.42211E+12,1.48071E+12,1.32475E+12,1.35558E+12,1.37182E+12,1.19616E+12,1.23355E+12,1.31325E+12,1.4217E+12,1.39432E+12,1.27696E+12,1.42738E+12
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,16536535647,18881765437,20662525941,24405791045,28279814925,32350248411,40713812310,42066217872,58636150710,67753288946,70447191496,77000596661,82528526230,85140963537,88012262257,94376246467,94493847352,89014990792,85349112171,88927263725
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,481077373.7,469869869.9,506900000,547203703.7,644414814.8,689285185.2,777691333.3,774273111.1,778718111.1,836092407.4,826231629.6,875376407.4,953174074.1,957040740.7,1008100000,1058937037,1076911111,1107840741,884525925.9,860840740.7
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,900000000,987407407.4,1066666667,1135555556,1268319185,1336088815,1437731111,1401507889,1486758037,1576988407,1605146778,1664816741,1749289303,1807227215,1865459670,1996710563,2057067919,2094201725,1516015719,1691275157
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,775890868.6,..,..,772950710.8,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,487763851.9,509090888.9,549900185.2,579948925.9,643501148.1,713596666.7,732663259.3,714300259.3,720447888.9,713796370.4,730032592.6,764781259.3,770901444.4,786554592.6,814302259.3,847620222.2,884328185.2,910149703.7,872134555.6,904181492.8
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,18136839087,21355576673,26645490675,35182105414,45264519503,59440139775,64831935604,58316191440,74151186600,78403418360,63195499524,66026600235,76818327442,84985132167,1.02944E+11,1.29718E+11,32333780383,32338079165,27034593750,34326058557
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,1093574468,1274190311,1484092538,1793388732,2626380435,2936612022,3532969035,3875409836,4368398048,4422276622,4980000000,5145757576,5240606061,5126188135,3317437626,3591660724,3996204757,4016040575,2911807496,2984706244
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,2.66849E+11,3.34337E+11,3.85118E+11,3.92218E+11,4.23093E+11,4.91253E+11,5.17706E+11,4.36537E+11,4.95813E+11,5.74094E+11,5.52484E+11,5.86842E+11,5.81964E+11,5.05104E+11,5.15655E+11,5.41019E+11,5.55455E+11,5.3388E+11,5.47054E+11,6.35664E+11
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,3.09301E+11,3.62075E+11,4.03913E+11,4.18285E+11,4.41635E+11,4.90741E+11,5.67268E+11,5.54213E+11,5.98851E+11,7.15888E+11,6.8642E+11,7.06235E+11,7.26538E+11,6.94118E+11,6.87895E+11,6.95201E+11,7.25569E+11,7.21369E+11,7.39914E+11,8.0064E+11
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,90558485523,95693808463,1.12863E+11,1.34204E+11,1.538E+11,1.8003E+11,2.1809E+11,2.24562E+11,2.52518E+11,67539427671,43190317725,21361254648,21502061462,16468399180,12598742887,16369724433,21351730539,22443299775,11079795397,..
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,1221120799,1555301496,2076182461,2312327536,2830220713,3719506173,5161337336,4979481980,5642178580,6522732203,7633049792,8448469838,9112544556,8271454301,6992393787,7536439875,7765014424,8300784857,8133996648,8746270636
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,14142035080,15224257698,16675948415,18399046025,18649590248,21843529025,27961527623,29081826159,32014247548,34657141721,39650522646,45680532614,49964825081,47378603784,49774004999,53320647489,57003685912,61136873692,62409709111,67841049193
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,1.34301E+11,1.52281E+11,1.72896E+11,1.89319E+11,2.21758E+11,2.62942E+11,2.91383E+11,2.8171E+11,3.41105E+11,3.70819E+11,3.97558E+11,4.20333E+11,4.07339E+11,4.01296E+11,4.13366E+11,4.56357E+11,5.06755E+11,5.44081E+11,4.99682E+11,5.05947E+11
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TLS,469506692.6,490439064.4,440764572.1,462283556.7,453805097.3,542795446.5,648492745.9,726882390.2,881827794.9,1042411479,1160389551,1395519568,1447310449,1594447631,1650619370,1595724261,1563887944,2028551628,2158392540,3621222382
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,1706698099,2115836353,2259992642,2281482855,2351584608,2662612348,3323677130,3379258565,3429461495,3872459250,3873308389,4321655656,4574986537,4180866177,6031632168,6395472574,7112200725,7220395248,7574636979,8413200568
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,182763693.9,202246959.7,230657965.5,261797606.1,292232117.1,298513956.2,344428609,312377379.3,366840012.4,414523388.5,470714083.4,450643615.2,439878828,437006227.2,420540178.6,460379145,488903272.9,512057749,484806718.3,469231309.5
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,9008273721,11305459802,13280275123,15982282462,18369361094,21641620050,27871587350,19172165226,22157948396,25433011405,27121712423,28557451143,29489012807,26851970254,23496215885,23797686966,24322359035,23849557812,21059428851,24460196271
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,23142153760,27453007373,31183059012,32273007554,34377310293,38914078352,44860969077,43454935940,46206091938,48122744708,47311159485,48684187850,50271072628,45780077488,44360754190,42163966273,42685972269,41906113686,42537832456,46686741814
GDP (current US$),NY.GDP.MKTP.CD,Turkiye,TUR,2.40253E+11,3.14592E+11,4.08876E+11,5.06308E+11,5.57058E+11,6.81337E+11,7.70462E+11,6.49273E+11,7.76993E+11,8.38763E+11,8.80556E+11,9.57783E+11,9.38953E+11,8.64317E+11,8.69693E+11,8.58996E+11,7.78472E+11,7.59937E+11,7.20289E+11,8.19035E+11
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,4461978499,5977560877,6838351088,8103901996,10276674365,12664165103,19271523179,20214385965,22583157895,29233333333,35164210526,39197543860,43524210526,35799714286,36169428571,37926285714,40765428571,45231428571,..,..
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,366707900,409753600,485598800,578645800,721891500,773489700,862683600,703175800,686787800,728789600,727161000,754238000,841070000,942070000,1032452000,1022365000,1113178000,1197415000,924583000,943269800
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,16842334.02,19456514.69,22797470.22,22909507.45,24096385.54,28449502.13,31873846.67,28076743.1,32104201.06,39195461.58,39345620.21,38617493.72,38759689.92,36811659.53,41629497.47,45217657.88,47818290.5,54223149.11,55054710.62,63100961.54
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,6178563591,6606884391,7939487474,9239221859,9977647645,11902564401,14440404021,25127805566,26673441667,27871725206,27305915761,28915786997,32612397758,32387183845,29203988815,30744473912,32927025573,35353060634,37600368181,40529789026
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,43956369917,52010238716,67220154164,89239370109,1.11885E+11,1.48734E+11,1.88111E+11,1.21553E+11,1.4121E+11,1.69333E+11,1.82592E+11,1.90499E+11,1.33503E+11,91030959455,93355993629,1.12091E+11,1.30891E+11,1.53883E+11,1.56618E+11,2.00086E+11
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,1.09816E+11,1.24346E+11,1.47824E+11,1.80617E+11,2.22117E+11,2.57916E+11,3.15475E+11,2.53547E+11,2.89787E+11,3.50666E+11,3.8461E+11,4.00219E+11,4.14105E+11,3.70275E+11,3.69255E+11,3.90517E+11,4.27049E+11,4.1799E+11,3.49473E+11,4.15022E+11
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,1.78584E+12,2.05661E+12,2.42296E+12,2.54481E+12,2.70991E+12,3.09282E+12,2.9315E+12,2.41764E+12,2.4914E+12,2.6664E+12,2.70634E+12,2.78632E+12,3.06522E+12,2.93486E+12,2.69966E+12,2.6834E+12,2.87815E+12,2.85706E+12,2.70461E+12,3.13138E+12
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,1.09291E+13,1.14564E+13,1.22172E+13,1.30392E+13,1.38156E+13,1.44742E+13,1.47699E+13,1.44781E+13,1.5049E+13,1.55997E+13,1.6254E+13,1.68432E+13,1.75507E+13,1.8206E+13,1.86951E+13,1.94773E+13,2.05331E+13,2.1381E+13,2.10605E+13,2.33151E+13
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,13606494599,12045631093,13686329890,17362857684,19579457966,23410572634,30366213119,31660911277,40284481652,47962439304,51264390116,57531233351,57236013086,53274304222,57236652490,64233966861,64515038268,61231149881,53560755047,59319484711
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,9687788513,10134453435,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,49765676402,60178909297,67517349212,73180036692,80845384375,86196265192,86138288615,62081323299,52633143808,59907674027,59894305353,69238903106
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,262596597.8,314471328.1,364996869.1,394962552.3,439358717.6,516392922.5,590748237,592622502.4,670713208.1,770153304.2,747839697.7,758304466.2,772315721.3,730870581.7,780889605.9,880062103,914736985.4,936526267.6,896879875.2,956332655.7
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,92893587734,83620628582,1.12453E+11,1.4551E+11,1.83478E+11,2.30364E+11,3.15953E+11,3.29788E+11,3.93192E+11,3.16482E+11,3.81286E+11,3.71005E+11,4.82359E+11,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Vietnam,VNM,35064105501,39552513316,45427854693,57633255618,66371664817,77414425532,99130304099,1.06015E+11,1.47201E+11,1.72595E+11,1.95591E+11,2.13709E+11,2.33451E+11,2.39258E+11,2.57096E+11,2.81354E+11,3.10106E+11,3.34365E+11,3.46616E+11,3.66138E+11
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,3262000000,3443000000,3797000000,4428000000,4484000000,4784000000,4244000000,4201000000,4324000000,4223000000,4089000000,3738000000,3565000000,3663000000,3798000000,3794000000,3922000000,4117000000,4204000000,..
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,PSE,3555800000,3968000000,4603100000,5125700000,5348300000,5815700000,7310400000,8085700000,9681500000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,16128000000,16276600000,17133500000,15531700000,18036800000
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,10694628092,11777966673,13872791659,16746344766,19061978586,21650532264,26910851362,25130274124,30906749533,32726417878,35401323350,40415233436,43228585321,42444495590,31317828584,26842231205,21606161066,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,4193845678,4901839731,6221077675,8331870169,12756858899,14056957976,17910858638,15328342304,20265559484,23459515276,25503060420,28037239463,27141023558,21251216799,20958412538,25873601261,26311590297,23308667781,18110631358,22147634727
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,9665793264,12041655180,14101920310,17114849880,19091019990,19495519630,19963120610,20548678070,17584890937,34156069918,21832234926,21509698406,28371238666
GDP (current US$),NY.GDP.MKTP.CD,Africa Eastern and Southern,AFE,2.64873E+11,3.52662E+11,4.38838E+11,5.12217E+11,5.75703E+11,6.60805E+11,7.08095E+11,7.19071E+11,8.60332E+11,9.64181E+11,9.72573E+11,9.83473E+11,1.00377E+12,9.24523E+11,8.82721E+11,1.02112E+12,1.00724E+12,1.00102E+12,9.27484E+11,1.08071E+12
GDP (current US$),NY.GDP.MKTP.CD,Arab World,ARB,8.03123E+11,8.87852E+11,1.05625E+12,1.29789E+12,1.53829E+12,1.79004E+12,2.25373E+12,1.9788E+12,2.327E+12,2.54186E+12,2.78717E+12,2.84353E+12,2.89546E+12,2.53893E+12,2.51649E+12,2.59809E+12,2.80043E+12,2.8185E+12,2.49081E+12,2.86072E+12
GDP (current US$),NY.GDP.MKTP.CD,Caribbean small states,CSS,37324413479,39887628736,43625651969,49307102490,56074282811,62328931282,70781392493,59840576906,64943467922,70083173169,73852722208,75232098979,76921757096,75669285316,71061689480,73590179850,76350610223,77428424854,65896805290,75295300457
GDP (current US$),NY.GDP.MKTP.CD,Central Europe and the Baltics,CEB,5.28404E+11,6.3416E+11,7.63251E+11,8.86879E+11,1.00294E+12,1.26689E+12,1.53314E+12,1.29109E+12,1.3183E+12,1.45532E+12,1.35903E+12,1.41696E+12,1.46269E+12,1.29282E+12,1.31647E+12,1.46146E+12,1.64947E+12,1.67508E+12,1.6649E+12,1.90194E+12
GDP (current US$),NY.GDP.MKTP.CD,Early-demographic dividend,EAR,3.26419E+12,3.63286E+12,4.22973E+12,4.932E+12,5.63908E+12,6.67211E+12,7.52411E+12,7.26219E+12,8.80498E+12,9.71865E+12,1.01563E+13,1.02976E+13,1.06514E+13,1.01317E+13,1.04582E+13,1.12951E+13,1.14219E+13,1.16379E+13,1.08496E+13,1.26332E+13
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (excluding high income),EAP,2.04436E+12,2.31183E+12,2.68243E+12,3.10699E+12,3.74083E+12,4.7279E+12,5.97896E+12,6.48467E+12,7.8895E+12,9.64553E+12,1.07592E+13,1.18711E+13,1.27988E+13,1.33276E+13,1.36125E+13,1.48773E+13,1.66404E+13,1.72079E+13,1.74869E+13,2.07518E+13
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,2.04129E+12,2.30842E+12,2.67857E+12,3.10261E+12,3.73566E+12,4.72148E+12,5.97093E+12,6.47589E+12,7.87908E+12,9.63293E+12,1.07451E+13,1.18557E+13,1.27822E+13,1.33103E+13,1.35948E+13,1.48581E+13,1.6619E+13,1.71857E+13,1.74644E+13,2.07252E+13
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia,ECS,1.11344E+13,1.3536E+13,1.57764E+13,1.67822E+13,1.81691E+13,2.12296E+13,2.33652E+13,2.05492E+13,2.10217E+13,2.33055E+13,2.24498E+13,2.34525E+13,2.37797E+13,2.04841E+13,2.04186E+13,2.16539E+13,2.31936E+13,2.291E+13,2.214E+13,2.50828E+13
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (excluding high income),ECA,7.50711E+11,9.47224E+11,1.25604E+12,1.58962E+12,1.95008E+12,2.50949E+12,3.11042E+12,2.43779E+12,2.95306E+12,3.67001E+12,3.9147E+12,4.15023E+12,3.84583E+12,2.9214E+12,2.77773E+12,3.11819E+12,3.18254E+12,3.24864E+12,2.98263E+12,3.51737E+12
GDP (current US$),NY.GDP.MKTP.CD,European Union,EUU,8.08407E+12,9.93194E+12,1.14191E+13,1.19109E+13,1.27139E+13,1.47288E+13,1.62978E+13,1.4764E+13,1.45579E+13,1.57656E+13,1.46421E+13,1.52945E+13,1.56497E+13,1.35525E+13,1.3889E+13,1.47649E+13,1.59808E+13,1.56934E+13,1.53694E+13,1.71774E+13
GDP (current US$),NY.GDP.MKTP.CD,Fragile and conflict affected situations,FCS,5.1482E+11,5.3966E+11,6.80934E+11,8.56146E+11,1.06025E+12,1.2916E+12,1.63595E+12,1.512E+12,1.78907E+12,1.68254E+12,1.88559E+12,1.95725E+12,2.07651E+12,1.6586E+12,1.55475E+12,1.64492E+12,1.72958E+12,1.79432E+12,1.67052E+12,1.78734E+12
GDP (current US$),NY.GDP.MKTP.CD,IBRD only,IBD,6.01325E+12,6.76057E+12,8.05781E+12,9.63445E+12,1.1426E+13,1.41915E+13,1.70331E+13,1.6522E+13,2.00996E+13,2.37969E+13,2.52903E+13,2.6685E+13,2.75969E+13,2.58543E+13,2.60599E+13,2.87701E+13,3.06032E+13,3.12506E+13,3.0069E+13,3.55114E+13
GDP (current US$),NY.GDP.MKTP.CD,IDA blend,IDB,2.27772E+11,2.56312E+11,3.11522E+11,3.72743E+11,4.69296E+11,5.41128E+11,6.39864E+11,6.06811E+11,7.15434E+11,8.23734E+11,9.09022E+11,9.89433E+11,1.0768E+12,1.01769E+12,9.77135E+11,9.598E+11,1.04839E+12,1.04264E+12,1.00207E+12,1.09648E+12
GDP (current US$),NY.GDP.MKTP.CD,Late-demographic dividend,LTE,3.73188E+12,4.25187E+12,5.11066E+12,6.16628E+12,7.44093E+12,9.37412E+12,1.16529E+13,1.12595E+13,1.35445E+13,1.65084E+13,1.76693E+13,1.90293E+13,1.9771E+13,1.85456E+13,1.85935E+13,2.06293E+13,2.26208E+13,2.3047E+13,2.24934E+13,2.66221E+13
GDP (current US$),NY.GDP.MKTP.CD,Latin America & Caribbean,LCN,2.01436E+12,2.05554E+12,2.36813E+12,2.86301E+12,3.35139E+12,3.94863E+12,4.59025E+12,4.31327E+12,5.34763E+12,6.08641E+12,6.15223E+12,6.30381E+12,6.42818E+12,5.37209E+12,5.2496E+12,5.83186E+12,5.70298E+12,5.61871E+12,4.74237E+12,5.45443E+12
GDP (current US$),NY.GDP.MKTP.CD,Latin America & Caribbean (excluding high income),LAC,1.7206E+12,1.75968E+12,2.00859E+12,2.43262E+12,2.83942E+12,3.35604E+12,3.88319E+12,3.60539E+12,4.51375E+12,5.27594E+12,5.24829E+12,5.38639E+12,5.4111E+12,4.59949E+12,4.47002E+12,4.98562E+12,4.84146E+12,4.77398E+12,3.99765E+12,4.5851E+12
GDP (current US$),NY.GDP.MKTP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,1.8871E+12,1.92228E+12,2.22533E+12,2.70909E+12,3.1858E+12,3.77306E+12,4.40805E+12,4.12907E+12,5.1583E+12,5.88471E+12,5.94445E+12,6.09123E+12,6.21106E+12,5.14381E+12,5.01517E+12,5.59236E+12,5.46129E+12,5.36742E+12,4.49446E+12,5.18313E+12
GDP (current US$),NY.GDP.MKTP.CD,Low income,LIC,2.05092E+11,2.24726E+11,2.64094E+11,3.15901E+11,3.69577E+11,4.43704E+11,5.32808E+11,5.42682E+11,6.12936E+11,4.55402E+11,4.37324E+11,4.49077E+11,4.79752E+11,4.747E+11,4.70848E+11,5.27426E+11,4.54007E+11,4.79064E+11,4.68217E+11,5.06017E+11
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa,MEA,1.03987E+12,1.1528E+12,1.36104E+12,1.63698E+12,1.91768E+12,2.26443E+12,2.82111E+12,2.54874E+12,2.97677E+12,3.35414E+12,3.62753E+12,3.56565E+12,3.59221E+12,3.16419E+12,3.19232E+12,3.31325E+12,3.47725E+12,3.47236E+12,3.11519E+12,3.6768E+12
GDP (current US$),NY.GDP.MKTP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,5.19902E+11,5.67774E+11,6.74692E+11,7.96901E+11,9.29714E+11,1.13459E+12,1.39962E+12,1.36225E+12,1.57045E+12,1.6165E+12,1.74393E+12,1.60162E+12,1.58687E+12,1.4251E+12,1.46044E+12,1.44815E+12,1.37453E+12,1.37668E+12,1.25762E+12,1.4724E+12
GDP (current US$),NY.GDP.MKTP.CD,Middle income,MIC,5.9593E+12,6.71913E+12,7.97699E+12,9.49502E+12,1.12716E+13,1.393E+13,1.66634E+13,1.62792E+13,1.98588E+13,2.36905E+13,2.52544E+13,2.67535E+13,2.76622E+13,2.62096E+13,2.64491E+13,2.90571E+13,3.09043E+13,3.15903E+13,3.04686E+13,3.58451E+13
GDP (current US$),NY.GDP.MKTP.CD,North America,NAC,1.16937E+13,1.23562E+13,1.32484E+13,1.42172E+13,1.5141E+13,1.59498E+13,1.63298E+13,1.58593E+13,1.66729E+13,1.73994E+13,1.80887E+13,1.86963E+13,1.93628E+13,1.97692E+13,2.023E+13,2.11337E+13,2.22656E+13,2.31304E+13,2.27128E+13,2.53107E+13
GDP (current US$),NY.GDP.MKTP.CD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,OECD members,OED,2.85627E+13,3.19506E+13,3.5572E+13,3.76083E+13,3.96728E+13,4.34342E+13,4.61195E+13,4.31431E+13,4.52535E+13,4.86715E+13,4.86193E+13,4.92672E+13,5.02755E+13,4.74088E+13,4.83254E+13,5.04439E+13,5.33658E+13,5.38786E+13,5.25171E+13,5.82684E+13
GDP (current US$),NY.GDP.MKTP.CD,Other small states,OSS,98336893843,1.22186E+11,1.51592E+11,1.83618E+11,2.15567E+11,2.63683E+11,3.22811E+11,2.77036E+11,3.22389E+11,3.96801E+11,4.138E+11,4.31883E+11,4.46441E+11,3.70322E+11,3.66357E+11,3.98943E+11,4.42888E+11,4.33363E+11,3.78315E+11,4.53948E+11
